rank,track_artist,peak,prev,streak,streams,track_name,artist_name
170,"Браво на тебе
Medi",2,158.0,22,16573,Браво на тебе,Medi
171,"Mister Greshen
Alisia",112,,1,16494,Mister Greshen,Alisia
172,"Mazalyak
Emanuela, Monkey",2,180.0,3,16493,Mazalyak,"Emanuela, Monkey"
173,"Рана
Medi",8,149.0,20,16413,Рана,Medi
174,"Роклята ти пада
Galin, Yanitsa",138,,1,16399,Роклята ти пада,"Galin, Yanitsa"
175,"Не си ти
Konstantin, Alisia",148,148.0,2,16358,Не си ти,"Konstantin, Alisia"
176,"So Easy (To Fall In Love)
Olivia Dean",173,173.0,2,16312,So Easy (To Fall In Love),Olivia Dean
177,"Na tebe ne otkazvam
Preslava",64,175.0,20,16195,Na tebe ne otkazvam,Preslava
178,"Deja Vu
SIMONA",1,167.0,4,16110,Deja Vu,SIMONA
179,"One Dance
Drake, Wizkid, Kyla",9,169.0,9,15944,One Dance,"Drake, Wizkid, Kyla"
180,"Alpha
BM",180,,1,15926,Alpha,BM
181,"Chantaje (feat. Maluma)
Shakira, Maluma",9,170.0,3,15926,Chantaje (feat. Maluma),"Shakira, Maluma"
182,"Faint
Linkin Park",57,193.0,4,15920,Faint,Linkin Park
183,"Sweater Weather
The Neighbourhood",14,198.0,2,15911,Sweater Weather,The Neighbourhood
184,"Kelly
BM, Shunaka, Bliznacite, SKI, Chavo, LB7",184,,1,15892,Kelly,"BM, Shunaka, Bliznacite, SKI, Chavo, LB7"
185,"Familiyata ti
Djena",52,197.0,16,15861,Familiyata ti,Djena
186,"Вятъра
Molec, The Mystery Of The Bulgarian Voices",24,172.0,6,15850,Вятъра,"Molec, The Mystery Of The Bulgarian Voices"
187,"back to friends
sombr",44,184.0,9,15847,back to friends,sombr
188,"Nyama Nakade
Azis",90,187.0,2,15827,Nyama Nakade,Azis
189,"Huligani
Djena, Djordan",5,120.0,37,15766,Huligani,"Djena, Djordan"
190,"Pak li
Galena",82,,1,15715,Pak li,Galena
191,"Яка е жена ти
Lorena, Alisia",94,145.0,2,15696,Яка е жена ти,"Lorena, Alisia"
192,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",19,192.0,8,15691,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album"
193,"От кеф да умирам
Dessita, SIMONA",8,,1,15690,От кеф да умирам,"Dessita, SIMONA"
194,"Yako mi e
Djena",98,,1,15687,Yako mi e,Djena
195,"Уау
Medi, Sabi",2,,1,15658,Уау,"Medi, Sabi"
196,"Майната ти Св. Валентин (feat. Medi)
Konstantin, Medi",64,69.0,2,15608,Майната ти Св. Валентин (feat. Medi),"Konstantin, Medi"
197,"Kopie
Kali",89,160.0,11,15603,Kopie,Kali
198,"Genie In a Bottle
Christina Aguilera",185,,1,15575,Genie In a Bottle,Christina Aguilera
199,"Rezhim Neprilichna
Preslava",92,164.0,2,15555,Rezhim Neprilichna,Preslava
200,"Dracula - JENNIE Remix
Tame Impala, JENNIE",142,,1,15540,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
