rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
82,"Nehaj tak
Separ, SpecialBeatz",5,73.0,48,94723,Nehaj tak,"Separ, SpecialBeatz",211040,True,False,2025-03-30,3LujD0iQ9jRbSCMA39CGfO,5SdanljnIl81vy8nsLYea4,211
83,"Ups and downs
Sara Rikas",4,102.0,44,94189,Ups and downs,Sara Rikas,135283,False,False,2025-04-23,4TwaN115hEDGfkAtJG0USo,2n9P4AL6xPVnoE1deBxHat,135
84,"23
Raphael",27,40.0,3,94130,23,Raphael,117446,True,False,2026-02-06,3RryZO1NCx4BNG6TWyieTe,4mgUD7Yz4YJRb4cr2NnKpu,117
85,"Cigarety
Sara Rikas, Matej Turcer",2,100.0,44,93913,Cigarety,"Sara Rikas, Matej Turcer",281346,False,False,2025-04-23,4TwaN115hEDGfkAtJG0USo,1XIbDyk2cYuhmPa0cO0zqN,281
86,"Beautiful Things
Benson Boone",1,101.0,9,93787,Beautiful Things,Benson Boone,180304,False,False,2024-04-05,22wbnEMDvgVIAGdFeek6ET,3xkHsmpQCBMytMJNiDf3Ii,180
87,"To sem já
Maniak",87,,1,93683,To sem já,Maniak,171003,True,False,2026-02-20,5j8tFACNcARCZifgjtUJa2,0pMSBSPKfnNT66caGEQyhm,171
88,"Stovky let
Calin",2,76.0,13,93509,Stovky let,Calin,161280,False,False,2025-11-27,5lEkQtWa3UKlI1hj7sktcd,4ngeoCqT1A0H2l6tJX7KTr,161
89,"Rodinnej Typ
Yzomandias",1,96.0,35,93231,Rodinnej Typ,Yzomandias,175448,False,False,2021-02-11,721o1Z0J6jQupyzLt9RnEk,35nvMkQglkoeydD81a0b77,175
90,"Body to body
Separ, French Montana, Peter Pann",4,91.0,9,93026,Body to body,"Separ, French Montana, Peter Pann",192533,True,False,2025-03-30,3LujD0iQ9jRbSCMA39CGfO,58Kx48jdexHfT7reFY1TVE,193
91,"Faint
Linkin Park",24,99.0,9,92959,Faint,Linkin Park,162106,False,False,2003-03-25,6XyY86QOPPrYVGvF9ch6wz,4Yf5bqU3NK4kNOypcrLYwU,162
92,"Plaza
Lboy Bsc",92,,1,92826,Plaza,Lboy Bsc,152111,True,False,2020-05-13,7HjHXYRxGom5mjP1lHKHW2,39lYw0TuSSLIlj0cujUPJb,152
93,"Dilema
Ektor",1,104.0,12,92358,Dilema,Ektor,156363,True,False,2025-12-04,4V1v1oFnKe0b42lZh1QBnF,7ksKB1i7m3qe7ZpHOaG4je,156
94,"BIG STEPPER
P T K",2,87.0,22,91978,BIG STEPPER,P T K,97717,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,6TF0zzItoEon7cjWN9XRhf,98
95,"Bára
Kabát",47,106.0,8,90639,Bára,Kabát,191266,False,False,2000-11-20,2f1Czzz5n4BX80U6cksGr9,3gTO7kpYKkaf5rt9afKbFU,191
96,"Don't Stop The Music
Rihanna",92,92.0,9,90390,Don't Stop The Music,Rihanna,267080,False,False,2007-01-01,5pKCCKE2ajJHZ9KAiaK11H,1Jo0Zg7XlrA6z0mFTZVdkn,267
97,"4 Raws
EsDeeKid",21,86.0,15,90328,4 Raws,EsDeeKid,146666,True,False,2025-06-20,0EyhkwP3UnwGFBy6xwKjSy,554qQSs9lpRVq6TlaaiIKT,147
98,"Zakazane uvolneni
Michal Hruza",48,103.0,104,89735,Zakazane uvolneni,Michal Hruza,217426,False,False,2014-05-12,45cn3uxPoAJziGsZHckNeF,7wpbqcl0cxxGN8WNYz64Wr,217
99,"Man I Need
Olivia Dean",73,95.0,9,89293,Man I Need,Olivia Dean,184000,False,False,2025-08-15,00x1fYSGhdqScXBRpSj3DW,1qbmS6ep2hbBRaEZFpn7BX,184
100,"Mr. Brightside
The Killers",100,109.0,9,89007,Mr. Brightside,The Killers,222973,False,False,2004,0C0XlULifJtAgn6ZNCW2eu,003vvx7Niy0yvhvHt4a68B,223
