rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
36,"هذا دمعك
Tayseer Al Safeer",15,39.0,78,27877,هذا دمعك,Tayseer Al Safeer,291657.0,False,False,2013-12-28,4PQeohrT8GInzKC3wJFGLa,6RodD6CVu4mHQRrQJD8XhP,292
37,"Hay El Zalayl
Shela",10,38.0,41,27757,Hay El Zalayl,Shela,201943.0,False,False,2024-10-30,5XX0kc57VhO7VSWcWXAFM9,5gNAluu4a5nDClPI5pDAoV,202
38,"Hbnah Antaha
Mohamad Abdel Jabar, Ali Bader",24,36.0,68,27469,Hbnah Antaha,"Mohamad Abdel Jabar, Ali Bader",400320.0,False,False,2015-05-29,1cWnsJEnx8LcSFJrsCqa0x,1CduYZngHRf3rlSpn5sdB7,400
39,"Hate Me
Ellie Goulding, Juice WRLD",35,54.0,21,27316,Hate Me,"Ellie Goulding, Juice WRLD",188066.0,False,False,2020-07-16,0X2BH1fck6amBIoJhDVmmJ,15og0pCEcTFWEXOFKdcJlU,188
40,"El Nawayia
Said El Zkhozmany",40,125.0,7,27238,El Nawayia,Said El Zkhozmany,212114.0,False,False,2023-12-01,0CteiGcqwl063T8BeOW1Iv,4U1x7nzBsSLmvH3cTAYNg9,212
41,"Meno Elertah
Amar Ahmed",36,48.0,22,27222,Meno Elertah,Amar Ahmed,295366.0,False,False,2000,2SrkwD9S6ULNoEguMJ5ToB,0mNSTCbtyrIZqohkfMd7Gq,295
42,"Sienna
The Marías",38,41.0,28,26988,Sienna,The Marías,224840.0,False,False,2024-05-31,2sSGPbdZJkaSE2AbcGOACx,0InIeZW4P6VO7dUGRM4AKH,225
43,"DtMF
Bad Bunny",11,20.0,3,26783,DtMF,Bad Bunny,237117.0,True,False,2025-01-05,4q3ewBCX7sLwd24euuV69X,3sK8wGT43QFpWrvNQsrQya,237
44,"Rouh W Nsani
Yasmeen",2,50.0,16,26709,Rouh W Nsani,Yasmeen,225959.0,False,False,2020-03-04,6hWSF0FMDSa4AtFLH0cVEP,3EmlkQjuUaAwo7BjwqHNba,226
45,"Winter Ahead (with PARK HYO SHIN)
V, Park Hyo Shin",5,101.0,22,26413,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",234895.0,False,False,2024-11-29,3JsHnjpbhX4SnySpvpa9DK,7G7mSV4BebkoHWwKTDvXu9,235
46,"CHANEL
Tyla",7,61.0,17,25662,CHANEL,Tyla,188059.0,True,False,2025-10-24,3SozjO3Lat463tQICI9LcE,4VxTzYm00mg82MuoT35Ja7,188
47,"We Are The People
Empire Of The Sun",37,37.0,52,25014,We Are The People,Empire Of The Sun,267373.0,False,False,2008-10-03,67hb7towEyKvt5Z8Bx306c,3zEN0ii6s4DHHBpnTp3RP7,267
48,"The Winner Takes It All
ABBA",30,47.0,26,24881,The Winner Takes It All,ABBA,294720.0,False,False,1980,0LcJLqbBmaGUft1e9Mm8HV,3oEkrIfXfSh9zGnE7eBzSV,295
49,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",49,76.0,5,24818,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole",243880.0,False,False,2006-09-30,3Isy6kedDrgPYoTS1dazA9,5nEdwtSv0qqeE0l4o1lR4q,244
50,"يا ناس
مامون النطاح, Osama Naji",30,46.0,15,24751,يا ناس,"مامون النطاح, Osama Naji",297000.0,False,False,2015-03-10,6wRCP3XccKBdafOx76J7ns,6ssHId6BHybw1g53s9CLkm,297
51,"Golden Brown
The Stranglers",51,52.0,29,24746,Golden Brown,The Stranglers,206760.0,False,False,1981,0RUEHcBiENFEqxgicqS2ig,2AX5E86cn9n2dgioZEjirI,207
52,"Let It Happen
Tame Impala",52,60.0,44,24738,Let It Happen,Tame Impala,467586.0,False,False,2015-07-17,5INjqkS1o8h1imAzPqGZBb,2X485T9Z5Ly0xyaghN73ed,468
53,"Gabriela
KATSEYE",10,44.0,36,24718,Gabriela,KATSEYE,197226.0,False,False,2025-06-20,3c0gDdb9lhnHGFtP4prQpn,1xOqGUkyxGQRdCvGpvWKmL,197
54,"على تحني لوكان يادنيا
صابر الجميعي",32,68.0,20,24570,على تحني لوكان يادنيا,صابر الجميعي,435327.0,False,False,2022-09-01,3DMenWnau8nhF8gAWEsUjY,0H6qHOBRnLawhzFeRtLGwK,435
55,"Heseeny
TUL8TE",2,23.0,27,24376,Heseeny,TUL8TE,213838.0,False,False,2025-07-31,5QKGejJMncXUNUb9pUFbEf,6AOmVuYPC8WJN0hzZ1ODIj,214
56,"like JENNIE
JENNIE",1,56.0,51,24333,like JENNIE,JENNIE,123517.0,True,False,2025-03-07,250b0Wlc5Vk0CoUsaCY84M,0fK7ie6XwGxQTIkpFoWkd1,124
57,"So Easy (To Fall In Love)
Olivia Dean",57,62.0,19,24322,So Easy (To Fall In Love),Olivia Dean,169000.0,False,False,2025-09-26,00x1fYSGhdqScXBRpSj3DW,6sGIMrtIzQjdzNndVxe397,169
58,"From The Start
Laufey",35,55.0,42,23968,From The Start,Laufey,169573.0,False,False,2023-09-08,7gW0r5CkdEUMm42w9XpyZO,43iIQbw5hx986dUEZbr3eN,170
59,"Horomat
Qassem Al Sultan",13,57.0,36,23348,Horomat,Qassem Al Sultan,371983.0,False,False,2000,2wdxoCLR9fnB1V0wwNqJq3,1n5mYIUFiySvE0QvPBNbW0,372
60,"One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",2,42.0,133,23231,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",244684.0,False,False,2023-06-23,1Xyo4u8uXC1ZmMpatF05PJ,7CyPwkp0oE8Ro9Dd5CUDjW,245
61,"Golden Brown - Slowed Down Version
The Stranglers",61,72.0,16,23142,Golden Brown - Slowed Down Version,The Stranglers,248494.0,False,False,1981-12-28,0RUEHcBiENFEqxgicqS2ig,612bl0KHzyyxEhPzuMqM6e,248
62,"Die With A Smile
Lady Gaga, Bruno Mars",1,43.0,80,23053,Die With A Smile,"Lady Gaga, Bruno Mars",251667.0,False,False,2024-08-16,1HY2Jd0NmPuamShAr6KMms,2plbrEY59IikOBgBGLjaoe,252
63,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",1,103.0,137,23030,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",183550.0,True,False,2023-11-03,6HaGTQPmzraVmaVxvz6EUc,2HRgqmZQC0MC7GeNuDIXHN,184
64,"اكفني شرك
حامد الضبعان",64,,1,23000,اكفني شرك,حامد الضبعان,147853.0,False,False,2016-10-27,2xm7HBnIhim41jAYYbFR3x,7MfUzeWMfFxoBzoZlQLN7O,148
65,"القدر جابك
بندر بن عوير",28,65.0,35,22787,القدر جابك,بندر بن عوير,222266.0,False,False,2019-12-11,3AEPOScEpyXGfeHa3scvkm,600lrMpRgxotex7UnTYBpa,222
66,"Drb Almahalik
Klash",6,51.0,36,22539,Drb Almahalik,Klash,244897.0,True,False,2021-08-31,576Qg5nTQ5fVCFaSYrvKdw,3DBLrqr306UI8Lp7Z48n64,245
67,"Duvet
bôa",34,66.0,154,22457,Duvet,bôa,203600.0,False,False,2001-03-21,5jTtGLk1mGFMY5lQOvJYUj,42qNWdLKCI41S4uzfamhFM,204
68,"LET THE WORLD BURN
Chris Grey",31,69.0,20,22326,LET THE WORLD BURN,Chris Grey,163290.0,False,False,2024-03-08,0F3maSKfGGVtfATaAyeyPG,1De425SCFJULIHbcmeebUw,163
69,"Maool
Fadel Chaker",18,33.0,38,22305,Maool,Fadel Chaker,235368.0,False,False,2020-06-06,1LljnS3oumQ36wdBhkPKrs,7GFPmRIpmI1qRym5wRtSjZ,235
70,"Phantom
EsDeeKid, Rico Ace",54,80.0,14,22300,Phantom,"EsDeeKid, Rico Ace",109759.0,True,False,2025-06-20,0EyhkwP3UnwGFBy6xwKjSy,57Z6TJCTMACXxdrcwZ3Zvf,110
71,"Impossible
James Arthur",3,53.0,68,22280,Impossible,James Arthur,209440.0,False,False,2013-11-04,4IWBUUAFIplrNtaOHcJPRM,5yVIlYEHZxQVLyInCdldoS,209
72,"Who
Jimin",1,164.0,28,22111,Who,Jimin,170887.0,False,False,2024-07-19,1oSPZhvZMIrWW5I41kPkkY,7tI8dRuH2Yc6RuoTjxo4dU,171
73,"ارشيف عراقي , خالتك مو زينه , خاف هاي الدنيا فرت راسك .
سلو اف ام",73,74.0,7,22067,"ارشيف عراقي , خالتك مو زينه , خاف هاي الدنيا فرت راسك .",سلو اف ام,275400.0,False,False,2025-12-05,7vzYMnKb4TkYc5VIHyTZOJ,12Egeb7Yn2UGWNe6DgREWa,275
74,"Attention
Charlie Puth",18,63.0,32,21954,Attention,Charlie Puth,208786.0,False,False,2018-05-11,6VuMaDnrHyPL1p4EHjYLi7,5cF0dROlMOK5uNZtivgu50,209
75,"Moonlight
XXXTENTACION",6,79.0,36,21631,Moonlight,XXXTENTACION,135090.0,True,False,2018-03-16,15UsOTVnJzReFVN1VCnxy4,0JP9xo3adEtGSdUEISiszL,135
76,"CHIHIRO
Billie Eilish",3,59.0,93,21609,CHIHIRO,Billie Eilish,303440.0,False,False,2024-05-17,6qqNVTkY8uBg9cP3Jd7DAH,7BRD7x5pt8Lqa1eGYC4dzj,303
77,"Manchild
Sabrina Carpenter",32,49.0,4,21412,Manchild,Sabrina Carpenter,213645.0,True,False,2025-08-29,74KM79TiuVKeVCqs8QtB0B,2BwO5K8Q7EPAJSGze3AAh9,214
78,"وين وين كحيل العين
علوش",9,70.0,33,21371,وين وين كحيل العين,علوش,215000.0,False,False,2017,4G9x7SwpTluNjCPNfHTdSZ,36TUr6VZP0a9FE46jjve7O,215
