rank,track_artist,peak,prev,streak,streams,track_name,artist_name
165,"FEEL ALIVE
D1MA",8,,1,72239,FEEL ALIVE,D1MA
166,"555 (feat. KESI)
Gilli, KESI",1,157.0,9,72068,555 (feat. KESI),"Gilli, KESI"
167,"Du Ka Kalde Mig Hvad Du Vil
Artigeardit",46,46.0,2,71758,Du Ka Kalde Mig Hvad Du Vil,Artigeardit
168,"Heartless
Kanye West",49,147.0,8,71682,Heartless,Kanye West
169,"Love Me Not
Ravyn Lenae",48,167.0,9,71667,Love Me Not,Ravyn Lenae
170,"En Som Dig
APHACA",72,143.0,8,71400,En Som Dig,APHACA
171,"White Keys
Dominic Fike",171,,1,71398,White Keys,Dominic Fike
172,"Hjertet På Gaden
APHACA",16,179.0,9,70767,Hjertet På Gaden,APHACA
173,"Secondhand (feat. Rema)
Don Toliver, Rema",92,125.0,4,70617,Secondhand (feat. Rema),"Don Toliver, Rema"
174,"The Less I Know The Better
Tame Impala",122,172.0,8,70041,The Less I Know The Better,Tame Impala
175,"Take Me to Church
Hozier",97,158.0,8,69896,Take Me to Church,Hozier
176,"Er Her (Artigeardit, KESI)
Artigeardit, KESI",1,,1,69745,"Er Her (Artigeardit, KESI)","Artigeardit, KESI"
177,"Der Kommer En Dag
Baloosh",119,119.0,2,69595,Der Kommer En Dag,Baloosh
178,"STOR MAND (feat. Andreas Odbjerg)
Tobias Rahim, andreas odbjerg",1,178.0,2,69565,STOR MAND (feat. Andreas Odbjerg),"Tobias Rahim, andreas odbjerg"
179,"Lyst Til At Hop'
MGP, Tempo",5,,1,69512,Lyst Til At Hop',"MGP, Tempo"
180,"Sailor Song
Gigi Perez",21,190.0,8,69279,Sailor Song,Gigi Perez
181,"Fra Jylland til København
Mumle",50,186.0,4,69130,Fra Jylland til København,Mumle
182,"Urørlig (feat. Karoline Mousing)
Dos Santos, Karoline Mousing",63,140.0,3,68849,Urørlig (feat. Karoline Mousing),"Dos Santos, Karoline Mousing"
183,"+45
Lamin",72,,1,68816,+45,Lamin
184,"Handsome (feat. Benjamin Hav, JOSVA & Gilli)
Anton Westerlin, Benjamin Hav, JOSVA, Gilli",4,,1,68639,"Handsome (feat. Benjamin Hav, JOSVA & Gilli)","Anton Westerlin, Benjamin Hav, JOSVA, Gilli"
