rank,track_artist,peak,prev,streak,streams,track_name,artist_name
134,"Etnaset
Muslim - مُسلِم",1,181.0,227,74048,Etnaset,Muslim - مُسلِم
135,"يابا متخدناش بالهيئه ( بطل هري خدتها جري )
مصطفي الجن و هادي الصغير - تيم الابداع",135,,1,73805,يابا متخدناش بالهيئه ( بطل هري خدتها جري ),مصطفي الجن و هادي الصغير - تيم الابداع
136,"Helwa W Ehna Sawa - الاهلى صبور
Hassan El Shafei, Elissa, Al Ahly Sabbour Developments",113,146.0,3,73407,Helwa W Ehna Sawa - الاهلى صبور,"Hassan El Shafei, Elissa, Al Ahly Sabbour Developments"
137,"اول حاجه لما تكلمني تشيل ايدك من جيبك
Essam Sasa",8,156.0,38,73149,اول حاجه لما تكلمني تشيل ايدك من جيبك,Essam Sasa
138,"اجانص
Shehab",36,140.0,33,72919,اجانص,Shehab
139,"Racore
Marwan Pablo",3,180.0,104,72624,Racore,Marwan Pablo
140,"Baba
Amr Diab",1,107.0,34,72588,Baba,Amr Diab
141,"KALAMANTINA / كلمنتينا
Saint Levant, Marwan Moussa",22,168.0,48,72109,KALAMANTINA / كلمنتينا,"Saint Levant, Marwan Moussa"
142,"Taree2 Egbari
Tommyy, Rally",122,176.0,22,71472,Taree2 Egbari,"Tommyy, Rally"
143,"انا لبسي الشيك غرك فيا ( قولتيلي انا ليك )
Karim Cristiano",8,169.0,29,71314,انا لبسي الشيك غرك فيا ( قولتيلي انا ليك ),Karim Cristiano
144,"ANA ESMY ZIAD ZAZA
ZIAD ZAZA, Omar Keif",75,166.0,9,71224,ANA ESMY ZIAD ZAZA,"ZIAD ZAZA, Omar Keif"
145,"سمعت عويل بقا معلم ( بي ام دبليو الماني )
مصطفي الجن و هادي الصغير - تيم الابداع",145,186.0,4,71126,سمعت عويل بقا معلم ( بي ام دبليو الماني ),مصطفي الجن و هادي الصغير - تيم الابداع
146,"ELWA3D
Wegz",1,150.0,45,71087,ELWA3D,Wegz
147,"Mafesh Mane3
Lege-Cy",15,187.0,11,70943,Mafesh Mane3,Lege-Cy
148,"Aayshalak
Elissa",93,122.0,44,70902,Aayshalak,Elissa
149,"خليك معاها
Angham",65,126.0,27,69987,خليك معاها,Angham
150,"نقصاك القعدة
Amr Diab, Orange",150,,1,69622,نقصاك القعدة,"Amr Diab, Orange"
151,"حبيبي ليه
TUL8TE",1,165.0,83,69264,حبيبي ليه,TUL8TE
152,"Mesh Nadman
Muslim - مُسلِم",7,173.0,217,69062,Mesh Nadman,Muslim - مُسلِم
153,"دكن في الجونة
Hamo Bika, مودي امين, Ali Adora",144,183.0,8,68850,دكن في الجونة,"Hamo Bika, مودي امين, Ali Adora"
154,"هو انت مين
Angham",13,84.0,82,68660,هو انت مين,Angham
155,"البوصلة ضاعت
Marwan Moussa",9,197.0,85,68656,البوصلة ضاعت,Marwan Moussa
156,"Msh Batghayar
Karim Osama",156,184.0,2,68479,Msh Batghayar,Karim Osama
157,"عفاريت الأسفلت
Wegz",1,162.0,241,68403,عفاريت الأسفلت,Wegz
158,"Qesm El Shakawy
TUL8TE",34,152.0,52,67913,Qesm El Shakawy,TUL8TE
159,"ظروف معنداني
Wael Jassar",14,104.0,158,67597,ظروف معنداني,Wael Jassar
160,"3la Bali
Sherine",75,128.0,134,67319,3la Bali,Sherine
161,"Noor Ainy (feat. Humood Al Semah)
Wegz, Humood Al Semah",94,135.0,6,67233,Noor Ainy (feat. Humood Al Semah),"Wegz, Humood Al Semah"
162,"Bahebak
Ramy Sabry",71,161.0,27,67012,Bahebak,Ramy Sabry
163,"Matafetch
Marwan Pablo",4,199.0,4,66722,Matafetch,Marwan Pablo
164,"واحد وعشرين
Wegz",1,192.0,11,65640,واحد وعشرين,Wegz
165,"Etklm Kol Youm Youmin
Hussain Aljassmi, Orange",54,90.0,2,65465,Etklm Kol Youm Youmin,"Hussain Aljassmi, Orange"
