rank,track_artist,peak,prev,streak,streams,track_name,artist_name
98,"Eroplanong Papel
December Avenue",47,91.0,66,1042824,Eroplanong Papel,December Avenue
99,"Sparks
Coldplay",57,103.0,38,1041622,Sparks,Coldplay
100,"Statue
Lil Eddie",100,145.0,2,1034216,Statue,Lil Eddie
101,"Yellow
Coldplay",9,104.0,270,1031163,Yellow,Coldplay
102,"That's What I Like
Bruno Mars",2,86.0,30,1031058,That's What I Like,Bruno Mars
103,"Ikaw Lamang
Silent Sanctuary",48,112.0,102,1030955,Ikaw Lamang,Silent Sanctuary
104,"If Ever You're in My Arms Again
Peabo Bryson",52,90.0,22,1027405,If Ever You're in My Arms Again,Peabo Bryson
105,"14
Silent Sanctuary",47,130.0,5,1025785,14,Silent Sanctuary
106,"Hirap Kalimutan
Jan Roberts",52,116.0,8,1024965,Hirap Kalimutan,Jan Roberts
107,"Mean It
Lauv, LANY",3,120.0,12,1005405,Mean It,"Lauv, LANY"
108,"Kung Wala Ka
Hale",17,133.0,464,1004137,Kung Wala Ka,Hale
109,"Just the Way You Are
Bruno Mars",26,85.0,365,1003218,Just the Way You Are,Bruno Mars
110,"Sa Ngalan Ng Pag-Ibig
December Avenue",2,137.0,70,996483,Sa Ngalan Ng Pag-Ibig,December Avenue
111,"Sagip
Jan Roberts",73,83.0,25,995617,Sagip,Jan Roberts
112,"Wala Na Bang Pag-ibig
Rob Deniel",22,115.0,9,994333,Wala Na Bang Pag-ibig,Rob Deniel
113,"luther (with sza)
Kendrick Lamar, SZA",1,94.0,66,988079,luther (with sza),"Kendrick Lamar, SZA"
