rank,track_artist,peak,prev,streak,streams,track_name,artist_name
70,"คนสวย
BETAYOURBITCH, N0RMA1, BARON",19,68.0,18,385873,คนสวย,"BETAYOURBITCH, N0RMA1, BARON"
71,"วิงวอน (ex-change)
BOWKYLION",15,59.0,66,385355,วิงวอน (ex-change),BOWKYLION
72,"Hurry up!
JayQ, 7Vibes",11,64.0,46,384201,Hurry up!,"JayQ, 7Vibes"
73,"เจ็บไปรักไป
Yes'sir Days",73,94.0,23,379065,เจ็บไปรักไป,Yes'sir Days
74,"รักรักรักรักรักรักรัก (Talk Less)
D Gerrard",13,69.0,41,378064,รักรักรักรักรักรักรัก (Talk Less),D Gerrard
75,"สองรัก
Zeal",69,70.0,70,373293,สองรัก,Zeal
76,"Faded - Special Version
2Ectasy, Z9",8,65.0,46,367666,Faded - Special Version,"2Ectasy, Z9"
77,"สิ้นสุดความพยายาม
PORZAX",43,71.0,12,360546,สิ้นสุดความพยายาม,PORZAX
78,"ลูกอม
Whatcharawalee",49,79.0,143,360162,ลูกอม,Whatcharawalee
79,"ฤดูร้อน
Paradox",79,97.0,4,357571,ฤดูร้อน,Paradox
80,"เสียดายของ
Basher",38,77.0,99,356737,เสียดายของ,Basher
81,"Born Again (feat. Doja Cat & RAYE)
LISA, Doja Cat, RAYE",1,75.0,55,346291,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE"
82,"สาธุ (Sathu) [feat. ปลาย กนกพร]
ASIA7, ปลาย กนกพร",70,87.0,9,344523,สาธุ (Sathu) [feat. ปลาย กนกพร],"ASIA7, ปลาย กนกพร"
83,"DAY ONE
PUN",6,66.0,90,344505,DAY ONE,PUN
84,"กอดไม่ได้
Bedroom Audio",35,88.0,96,343626,กอดไม่ได้,Bedroom Audio
85,"คำเดียวง่าย ๆ
Z9, 1ST, 2K, 2T FLOW",84,84.0,2,342710,คำเดียวง่าย ๆ,"Z9, 1ST, 2K, 2T FLOW"
86,"เจ็บแค่ไหนก็ยังรักอยู่ (feat. ฟิล์ม บงกช) - เพลงประกอบละคร ""อย่าลืมฉัน""
Yes'sir Days, Fymme Bongkot",72,104.0,9,342411,"เจ็บแค่ไหนก็ยังรักอยู่ (feat. ฟิล์ม บงกช) - เพลงประกอบละคร ""อย่าลืมฉัน""","Yes'sir Days, Fymme Bongkot"
87,"พบกันใหม่ (So Long)
Polycat",58,91.0,23,342387,พบกันใหม่ (So Long),Polycat
88,"End of Beginning
Djo",38,81.0,13,340494,End of Beginning,Djo
89,"พอได้แล้ว
PORZAX",55,74.0,3,336366,พอได้แล้ว,PORZAX
90,"กุหลาบ
F.HERO, Kantong Tungngern, Saran",3,89.0,54,330457,กุหลาบ,"F.HERO, Kantong Tungngern, Saran"
91,"wanna be yours (อยากให้เธอรัก)
Violette Wautier",10,78.0,27,327257,wanna be yours (อยากให้เธอรัก),Violette Wautier
92,"เพลงของเรา
Tattoo Colour",92,111.0,14,327056,เพลงของเรา,Tattoo Colour
93,"BIRDS OF A FEATHER
Billie Eilish",7,73.0,92,326480,BIRDS OF A FEATHER,Billie Eilish
94,"อ๊ะป่าว?
The 38 Years Ago",94,,1,326191,อ๊ะป่าว?,The 38 Years Ago
