rank,track_artist,peak,prev,streak,streams,track_name,artist_name
166,"Soda Pop
Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",6,158.0,3,6206,Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast"
167,"What You Saying
Lil Uzi Vert",53,112.0,8,6199,What You Saying,Lil Uzi Vert
168,"Riptide
Vance Joy",59,163.0,2,6140,Riptide,Vance Joy
169,"Don't Dream It's Over
Crowded House",60,162.0,9,6118,Don't Dream It's Over,Crowded House
170,"Thunderstruck
AC/DC",170,191.0,3,6115,Thunderstruck,AC/DC
171,"Sumarið
Úlfur Úlfur",53,183.0,2,6115,Sumarið,Úlfur Úlfur
172,"Another Love
Tom Odell",18,143.0,6,6113,Another Love,Tom Odell
173,"Lover, You Should've Come Over
Jeff Buckley",90,,1,6111,"Lover, You Should've Come Over",Jeff Buckley
174,"Victory Lap
Fred again.., Skepta, Plaqueboymax",21,152.0,9,6094,Victory Lap,"Fred again.., Skepta, Plaqueboymax"
175,"Gemmér Gemmér
ICEGUYS",1,161.0,9,6088,Gemmér Gemmér,ICEGUYS
176,"Sex on Fire
Kings of Leon",124,165.0,3,6086,Sex on Fire,Kings of Leon
177,"Lover Girl
Laufey",27,,1,6050,Lover Girl,Laufey
178,"APT.
ROSÉ, Bruno Mars",3,171.0,9,6028,APT.,"ROSÉ, Bruno Mars"
179,"Papaoutai - English
Sky Legend",33,33.0,2,6018,Papaoutai - English,Sky Legend
180,"Nights
Frank Ocean",180,,1,6012,Nights,Frank Ocean
181,"Fimm
BRÍET",6,140.0,5,5984,Fimm,BRÍET
182,"Huganum af þér
Maron Birnir, Daniil",1,164.0,9,5984,Huganum af þér,"Maron Birnir, Daniil"
183,"The Hardest Part
Olivia Dean",138,155.0,4,5980,The Hardest Part,Olivia Dean
184,"Dive
Olivia Dean",136,159.0,4,5980,Dive,Olivia Dean
185,"Leiðin okkar allra
Hjálmar",43,,1,5977,Leiðin okkar allra,Hjálmar
186,"Yfir Borgina
Valdimar",84,,1,5955,Yfir Borgina,Valdimar
187,"All The Stars (with SZA) - From ""Black Panther: The Album""
Kendrick Lamar, SZA",3,145.0,9,5941,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA"
188,"Hotel California - 2013 Remaster
Eagles",171,,1,5934,Hotel California - 2013 Remaster,Eagles
189,"Let Down
Radiohead",63,180.0,9,5934,Let Down,Radiohead
190,"Sailor Song
Gigi Perez",10,175.0,8,5930,Sailor Song,Gigi Perez
191,"Þú fullkomnar mig
Sálin hans Jóns míns",148,,1,5928,Þú fullkomnar mig,Sálin hans Jóns míns
192,"Elska
Daniil, Lil Binni",4,192.0,9,5857,Elska,"Daniil, Lil Binni"
193,"Aldrei fór ég suður
Bubbi Morthens",53,169.0,2,5853,Aldrei fór ég suður,Bubbi Morthens
194,"YUKON
Justin Bieber",12,157.0,4,5842,YUKON,Justin Bieber
195,"A Horse with No Name
America, George Martin",195,,1,5840,A Horse with No Name,"America, George Martin"
196,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night
White Noise Baby Sleep",68,,1,5815,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep
197,"Rendezvous (feat. Yeat)
Don Toliver, Yeat",48,174.0,4,5813,Rendezvous (feat. Yeat),"Don Toliver, Yeat"
198,"Viva La Vida
Coldplay",47,178.0,2,5809,Viva La Vida,Coldplay
199,"Úti
Izleifur, Birnir",28,131.0,5,5808,Úti,"Izleifur, Birnir"
200,"COMË N GO
Yeat",19,197.0,9,5803,COMË N GO,Yeat
