rank,track_artist,peak,prev,streak,streams,track_name,artist_name
177,"Mõista-mõista
kewin, säm",55,,1,8274,Mõista-mõista,"kewin, säm"
178,"The Less I Know The Better
Tame Impala",118,139.0,9,8259,The Less I Know The Better,Tame Impala
179,"für Oksana
nublu, gameboy tetris",1,,1,8255,für Oksana,"nublu, gameboy tetris"
180,"Golden Brown
The Stranglers",115,179.0,9,8233,Golden Brown,The Stranglers
181,"Faint
Linkin Park",58,186.0,8,8212,Faint,Linkin Park
182,"soovin, et sa
An-Marlen",78,,1,8187,"soovin, et sa",An-Marlen
183,"Poker Face
Lady Gaga",67,177.0,9,8161,Poker Face,Lady Gaga
184,"NIGHTS LIKE THIS
The Kid LAROI",7,180.0,3,8136,NIGHTS LIKE THIS,The Kid LAROI
185,"Danza Kuduro
Don Omar, Lucenzo",38,195.0,3,8131,Danza Kuduro,"Don Omar, Lucenzo"
186,"rändaja
villemdrillem",6,145.0,7,8102,rändaja,villemdrillem
187,"wgft (feat. Burna Boy)
Gunna, Burna Boy",141,163.0,7,8067,wgft (feat. Burna Boy),"Gunna, Burna Boy"
188,"Boys Don't Cry - Single Version
The Cure",109,170.0,8,8056,Boys Don't Cry - Single Version,The Cure
189,"Kaitseta
Terminaator",189,,1,8021,Kaitseta,Terminaator
190,"#suvi
Clicherik",38,,1,8010,#suvi,Clicherik
191,"Carmen
Terminaator",74,,1,8000,Carmen,Terminaator
192,"JUMP
BLACKPINK",10,188.0,33,7997,JUMP,BLACKPINK
193,"Aperture
Harry Styles",2,114.0,5,7994,Aperture,Harry Styles
194,"Dying for You
Charli xcx",194,,1,7990,Dying for You,Charli xcx
195,"Smells Like Teen Spirit
Nirvana",65,174.0,9,7987,Smells Like Teen Spirit,Nirvana
196,"Just Dance
Lady Gaga, Colby O'Donis",106,193.0,3,7916,Just Dance,"Lady Gaga, Colby O'Donis"
197,"Body
Don Toliver",75,138.0,4,7907,Body,Don Toliver
198,"Primadonna
MARINA",170,,1,7862,Primadonna,MARINA
199,"COMË N GO
Yeat",36,183.0,25,7827,COMË N GO,Yeat
200,"See Ei Ole Saladus
Terminaator",66,,1,7770,See Ei Ole Saladus,Terminaator
